,Name,appNo,appType,approvDate,Company,marketStat,reviewAvailable,reviewPageLink,medReviewAvailable,statReviewAvailable,sumReviewAvailable,PatientPopulationAltered,PPAReviewAvailable,PPAReviewLink
15014,NUCYNTA,203794,NDA,2012-10-15 00:00:00,DEPOMED INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203794_nucynta_toc.cfm,True,False,True,False,False,-
15031,NOVOLOG MIX 70/30 PENFILL,21172,NDA,2001-11-01 00:00:00,NOVO NORDISK INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21172_Novolog.cfm,True,False,False,False,False,-
15059,NORVIR,22417,NDA,2010-02-10 00:00:00,ABBVIE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022417s000TOC.cfm,True,False,True,False,False,-
15060,NORVIR,20945,NDA,1999-06-29 00:00:00,ABBVIE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-945_Ritonovir.cfm,False,False,False,True,False,-
15094,NORMOCARB HF 25,21910,NDA,2006-07-26 00:00:00,DIALYSIS SUPS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021910s000TOC.cfm,True,False,False,False,False,-
15232,"NITROUS OXIDE, USP",208069,NDA,2014-11-25 00:00:00,STRATA MEDICAL INNOVATIONS,Prescription,False,-,-,-,-,False,False,-
15234,"NITROUS OXIDE, USP",206014,NDA,2013-09-06 00:00:00,NITROUS OXIDE OF CANADA,Prescription,False,-,-,-,-,False,False,-
15238,"NITROUS OXIDE, USP",206009,NDA,2013-09-03 00:00:00,NITROUS OXIDE CORP,Prescription,False,-,-,-,-,False,False,-
15275,"NITROGEN, NF",206024,NDA,2013-09-07 00:00:00,AIRGAS USA LLC,Prescription,False,-,-,-,-,False,False,-
15276,"NITROGEN, NF",205985,NDA,2013-08-27 00:00:00,PRAXAIR CANADA INC,Prescription,False,-,-,-,-,False,False,-
15277,"NITROGEN, NF",205891,NDA,2013-07-30 00:00:00,MATHESON TRI-GAS INC,Prescription,False,-,-,-,-,False,False,-
15278,"NITROGEN, NF",205866,NDA,2013-07-23 00:00:00,AIR PRODUCTS AND CHEMICALS INC,Prescription,False,-,-,-,-,False,False,-
15279,"NITROGEN, NF",205863,NDA,2013-07-23 00:00:00,ASPEN AIR,Prescription,False,-,-,-,-,False,False,-
15280,"NITROGEN, NF",205850,NDA,2013-07-21 00:00:00,PRAXAIR INC,Prescription,False,-,-,-,-,False,False,-
15281,"NITROGEN, NF",205839,NDA,2013-07-16 00:00:00,AIRGAS MERCHANTS GASES LLC,Prescription,False,-,-,-,-,False,False,-
15282,"NITROGEN, NF",205829,NDA,2013-07-13 00:00:00,AIR LIQUIDE AMERICA LP,Prescription,False,-,-,-,-,False,False,-
15283,"NITROGEN, NF",205816,NDA,2013-07-05 00:00:00,LINDE GAS PUERTO RICO INC,Prescription,False,-,-,-,-,False,False,-
15284,"NITROGEN, NF",205805,NDA,2013-07-14 00:00:00,NORCO INC,Prescription,False,-,-,-,-,False,False,-
15285,"NITROGEN, NF",205766,NDA,2013-07-05 00:00:00,LINDE NORTH AMERICA INC,Prescription,False,-,-,-,-,False,False,-
15286,"NITROGEN, NF",205738,NDA,2015-06-23 00:00:00,AIR LIQUIDE LARGE INDUSTRIES US LP,Prescription,False,-,-,-,-,False,False,-
15344,"NITRIOUS OXIDE, USP",205704,NDA,2013-06-16 00:00:00,AIR LIQUIDE AMERICA SPECIALITY GASES,Prescription,False,-,-,-,-,False,False,-
15428,NICORETTE,22360,NDA,2009-05-18 00:00:00,GLAXOSMITHKLINE CONS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022360_nicorette_toc.cfm,True,False,True,False,False,-
15443,NICARDIPINE HYDROCHLORIDE,78405,NDA,2009-11-17 00:00:00,SUN PHARMA GLOBAL,Prescription,False,-,-,-,-,False,False,-
15448,NICARDIPINE HYDROCHLORIDE,22276,NDA,2008-07-24 00:00:00,EXELA PHARMA SCIENCE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022276s000TOC.cfm,True,False,True,False,False,-
15478,NEXIUM,21957,NDA,2006-10-20 00:00:00,ASTRAZENECA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021957_nexium_toc.cfm,True,False,False,False,False,-
15510,NEURONTIN,21129,NDA,2000-03-02 00:00:00,PARKE DAVIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-129_Neurontin.cfm,False,False,False,False,False,-
15511,NEURONTIN,20882,NDA,1998-10-09 00:00:00,PFIZER PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20882.cfm,True,False,False,False,False,-
15673,NASCOBAL,21642,NDA,2005-01-31 00:00:00,ENDO PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021642s000_NascobalTOC.cfm,True,False,False,False,False,-
15687,NARCAN,208411,NDA,2015-11-18 00:00:00,ADAPT PHARMA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208411Orig1s000TOC.cfm,True,False,True,False,False,-
15729,NAPROXEN SODIUM,21920,NDA,2006-02-17 00:00:00,BIONPHARMA INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021920s000TOC.cfm,True,False,False,False,False,-
15788,NAMENDA,21627,NDA,2005-04-18 00:00:00,FOREST LABS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021627s000_NamendaTOC.cfm,True,False,False,False,False,-
15952,PYLERA,50786,NDA,2006-09-28 00:00:00,FOREST LABS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/050786s000_PyleraTOC.cfm,True,False,False,False,False,-
15953,PURIXAN,205919,NDA,2014-04-28 00:00:00,NOVA LABS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205919Orig1s000TOC.cfm,True,False,True,False,False,-
15992,PROVAYBLUE,204630,NDA,2016-04-08 00:00:00,PROVEPHARM SAS,Prescription,False,-,-,-,-,False,False,-
16002,PROTONIX,22020,NDA,2007-11-14 00:00:00,WYETH PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022020_protonix_toc.cfm,True,False,True,False,False,-
16297,PROMETRIUM,19781,NDA,1998-05-14 00:00:00,VIRTUS PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19781.cfm,True,False,False,False,False,-
16431,PROHANCE MULTIPACK,21489,NDA,2003-10-09 00:00:00,BRACCO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021489s000_ProhanceTOC.cfm,True,False,False,False,False,-
16591,PROBUPHINE,204442,NDA,2016-05-26 00:00:00,BRAEBURN PHARMS INC,Prescription,False,-,-,-,-,False,False,-
16602,PROAIR RESPICLICK,205636,NDA,2015-03-31 00:00:00,TEVA BRANDED PHARM,Prescription,False,-,-,-,-,False,False,-
16607,PRISMASOL BK 4/2.5 IN PLASTIC CONTAINER,21703,NDA,2006-10-25 00:00:00,BAXTER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021703s000TOC.cfm,True,False,True,False,False,-
16629,PRIMSOL,74973,NDA,2000-01-24 00:00:00,AYTU BIOSCIENCE INC,Prescription,False,-,-,-,-,False,False,-
16647,PRILOSEC,22056,NDA,2008-03-20 00:00:00,ASTRAZENECA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022056_prilosec_toc.cfm,True,False,True,False,False,-
16654,PREZISTA,202895,NDA,2011-12-16 00:00:00,JANSSEN PRODS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202895_prezista_toc.cfm,True,False,True,False,False,-
16655,PREZCOBIX,205395,NDA,2015-01-29 00:00:00,JANSSEN PRODS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205395Orig1s000TOC.cfm,True,False,True,False,False,-
16667,PREVACID,21428,NDA,2002-08-30 00:00:00,TAKEDA PHARMS USA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21428_20406s052_21281s007_PrevacidTOC.cfm,False,False,False,True,False,-
16940,PRAXBIND,761025,BLA,2015-10-16 00:00:00,BOEHRINGER INGELHEIM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/0761025Orig1000TOC.cfm,True,False,True,False,False,-
17174,POTASSIUM CHLORIDE,208019,NDA,2015-08-19 00:00:00,PHARMA RES SOFTWARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208019Orig1s000TOC.cfm,True,False,True,False,False,-
17176,POTASSIUM CHLORIDE,206814,NDA,2014-12-22 00:00:00,PHARMA-MED INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206814Orig1s000TOC.cfm,False,False,True,False,False,-
17372,PHOXILLUM B22K 4/0 IN PLASTIC CONTAINER,207026,NDA,2015-01-13 00:00:00,BAXTER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207026Orig1s000TOC.cfm,True,False,True,False,False,-
17373,PHOTREXA,203324,NDA,2016-07-15 00:00:00,AVEDRO INC,Prescription,False,-,-,-,-,False,False,-
17374,PHOTREXA,203324,NDA,2016-07-15 00:00:00,AVEDRO INC,Prescription,False,-,-,-,-,False,False,-
17615,PEXEVA,21299,NDA,2003-07-03 00:00:00,SEBELA IRELAND LTD,Prescription,False,-,-,-,-,False,False,-
17697,PERFOROMIST,22007,NDA,2007-05-11 00:00:00,MYLAN SPECLT,Prescription,False,-,-,-,-,False,False,-
17712,PEPCID AC,20902,NDA,1999-08-05 00:00:00,J AND J CONSUMER INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020902_Pepcid.cfm,True,False,False,False,False,-
17749,PENTETATE ZINC TRISODIUM,21751,NDA,2004-08-11 00:00:00,HAMELN PHARMA PLUS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-751_21-749_Pentetate.cfm,True,False,False,False,False,-
17750,PENTETATE CALCIUM TRISODIUM,21749,NDA,2004-08-11 00:00:00,HAMELN PHARMA PLUS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-749_21-751_Pentetate.cfm,True,False,False,False,False,-
17840,PEGINTRON/REBETOL COMBO PACK,125196,BLA,2008-06-13 00:00:00,SCHERING,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/125196_PEGINTRONTOC.cfm,True,False,True,False,False,-
17841,PEGINTERFERON,125083,BLA,2004-06-04 00:00:00,HOFFMAN-LA ROCHE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/125083_peginterferon_toc.cfm,False,False,False,False,False,-
17857,PEDIATRIC ADVIL,20812,NDA,1998-01-30 00:00:00,PFIZER,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020812_PediatricTOC.cfm,True,False,False,True,False,-
17884,PATADAY,21545,NDA,2004-12-22 00:00:00,ALCON PHARMS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021545s000TOC.cfm,True,False,False,False,False,-
17914,PARICALCITOL,207174,NDA,2016-02-04 00:00:00,ACCORD HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207174Orig1s000TOC.cfm,True,False,True,False,False,-
17916,PARICALCITOL,205917,NDA,2014-11-18 00:00:00,HIKMA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205917Orig1s000TOC.cfm,True,False,False,False,False,-
17923,PARICALCITOL,201657,NDA,2014-10-21 00:00:00,HOSPIRA INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/201657Orig1s000TOC.cfm,True,False,False,False,False,-
18002,PAMIDRONATE DISODIUM,21113,NDA,2002-03-04 00:00:00,WEST-WARD PHARMS INT,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-113_Pamidronate.cfm,False,False,False,False,False,-
18003,PALONOSETRON HYDROCHLORIDE,207963,NDA,2016-08-22 00:00:00,EXELA PHARMA SCIENCE,Prescription,False,-,-,-,-,False,False,-
18007,PALONOSETRON HYDROCHLORIDE,203050,NDA,2016-03-01 00:00:00,DR REDDYS LABS LTD,Prescription,False,-,-,-,-,False,False,-
18038,RYANODEX,205579,NDA,2014-07-22 00:00:00,EAGLE PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205579Orig1s000TOC.cfm,True,False,True,False,False,-
18043,RUBY-FILL,202153,NDA,2016-09-30 00:00:00,JUBILANT DRAXIMAGE,Prescription,False,-,-,-,-,False,False,-
18061,ROSUVASTATIN ZINC,202172,NDA,2016-02-12 00:00:00,WATSON LABS INC,None (Tentative Approval),False,-,-,-,-,False,False,-
18238,RISPERDAL,21444,NDA,2003-04-02 00:00:00,JANSSEN PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021444_risperdal.cfm,True,False,False,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/020272_s046_risperdal_toc.cfm
18244,RIOMET,21591,NDA,2003-09-11 00:00:00,SUN PHARM INDS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-591_Riomet.cfm,False,False,False,False,False,-
18318,REVLIMID,21880,NDA,2005-12-27 00:00:00,CELGENE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021880s000_RevlimidTOC.cfm,True,False,False,False,False,-
18327,REVATIO,22473,NDA,2009-11-18 00:00:00,PFIZER,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022473_revatio_toc.cfm,True,False,True,False,False,-
18403,RENVELA,22318,NDA,2009-08-12 00:00:00,GENZYME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022318s000_renvela_toc.cfm,True,False,True,False,False,-
18404,RENVELA,22127,NDA,2007-10-19 00:00:00,GENZYME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022127s000TOC.cfm,True,False,True,False,False,-
18424,RENAGEL,21179,NDA,2000-07-12 00:00:00,GENZYME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-179_Renagel.cfm,False,False,False,False,False,-
18428,REMERON SOLTAB,21208,NDA,2001-01-12 00:00:00,ORGANON USA INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/021208_remeron.cfm,True,False,False,False,False,-
18429,RELISTOR,208271,NDA,2016-07-19 00:00:00,SALIX PHARMS INC,Prescription,False,-,-,-,-,False,False,-
18430,RELPAX,21016,NDA,2002-12-26 00:00:00,PFIZER IRELAND,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21016_Relpax.cfm,True,False,False,False,False,-
18453,READI-CAT 2 SMOOTHIES,208143,NDA,2016-01-15 00:00:00,BRACCO,Prescription,False,-,-,-,-,False,False,-
18454,READI-CAT 2,208143,NDA,2016-01-15 00:00:00,BRACCO,Prescription,False,-,-,-,-,False,False,-
18459,RAYALDEE,208010,NDA,2016-06-17 00:00:00,OPKO IRELAND GLOBAL,Prescription,False,-,-,-,-,False,False,-
18593,RADIOGARDASE (PRUSSIAN BLUE),21626,NDA,2003-10-02 00:00:00,HEYL CHEMISCH,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-626_Radiogardase.cfm,True,False,False,False,False,-
18735,QBRELIS,208401,NDA,2016-07-29 00:00:00,SILVERGATE PHARMS,Prescription,False,-,-,-,-,False,False,-
18741,SYNTHROID,21402,NDA,2002-07-24 00:00:00,ABBVIE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-402_Synthroid.cfm,True,False,False,False,False,-
18748,SYNERCID,50747,NDA,1999-09-21 00:00:00,KING PHARMS,Prescription,False,-,-,-,-,False,False,-
18750,SYNERCID,50747,NDA,1999-09-21 00:00:00,KING PHARMS,Prescription,False,-,-,-,-,False,False,-
18752,SYNDROS,205525,NDA,2016-07-01 00:00:00,INSYS DEV CO INC,Prescription,False,-,-,-,-,False,False,-
18768,SYMBYAX,21520,NDA,2003-12-24 00:00:00,LILLY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21520_SymbyaxTOC.cfm,True,False,False,False,False,-
18775,SUSTOL,22445,NDA,2016-08-09 00:00:00,HERON THERAPS INC,Prescription,False,-,-,-,-,False,False,-
18802,SUMAVEL DOSEPRO,22239,NDA,2009-07-15 00:00:00,ENDO VENTURES LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022239_sumavel_dosepro_toc.cfm,True,False,True,False,False,-
18902,SULFAMYLON,19832,NDA,1998-06-05 00:00:00,MYLAN INSTITUTIONAL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19832.cfm,False,False,False,False,False,-
19067,STELARA,761044,BLA,2016-09-23 00:00:00,JANSSEN BIOTECH,Prescription,False,-,-,-,-,False,False,-
19098,STALEVO 50,21485,NDA,2003-06-11 00:00:00,ORION PHARMA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-485_Stalevo.cfm,True,False,False,False,False,-
19109,SPRITAM,207958,NDA,2015-07-31 00:00:00,APRECIA PHARMS CO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207958Orig1s000TOC.cfm,True,False,True,False,False,-
19170,SOTYLIZE,205108,NDA,2014-10-22 00:00:00,ARBOR PHARMS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205108Orig1s000TOC.cfm,True,False,True,False,False,-
19191,SOTALOL HYDROCHLORIDE,22306,NDA,2009-07-02 00:00:00,ALTATHERA PHARMS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022306_sotalol_hydrochloride_toc.cfm,True,False,True,False,False,-
19229,SOLTAMOX,21807,NDA,2005-10-29 00:00:00,MIDATECH PHARMA US,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021807s000TOC.cfm,True,False,False,False,False,-
19240,SODIUM THIOSULFATE,203923,NDA,2012-02-14 00:00:00,HOPE PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203923_sodium_thiosulfate_toc.cfm,False,False,True,False,False,-
19291,SODIUM NITRITE,203922,NDA,2012-02-14 00:00:00,HOPE PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203922_sodium_nitrite_toc.cfm,False,False,True,False,False,-
19350,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,21569,NDA,2006-07-27 00:00:00,LIEBEL-FLARSHEIM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021569s000TOC.cfm,True,False,False,False,False,-
19400,SMOFLIPID 20%,207648,NDA,2016-07-13 00:00:00,FRESENIUS KABI USA,Prescription,False,-,-,-,-,False,False,-
19450,SIMVASTATIN,206679,NDA,2016-04-21 00:00:00,ROSEMONT PHARMS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/206679Orig1s000TOC.cfm,True,False,True,False,False,-
19464,SIMPONI ARIA,125433,BLA,2013-07-18 00:00:00,JANSSEN BIOTECH,Prescription,False,-,-,-,-,False,False,-
19554,SERNIVO,208079,NDA,2016-02-05 00:00:00,PROMIUS PHARMA LLC,Prescription,False,-,-,-,-,False,False,-
19619,SEEBRI,207923,NDA,2015-10-29 00:00:00,NOVARTIS PHARMS CORP,Prescription,False,-,-,-,-,False,False,-
19675,SARAFEM,21860,NDA,2006-05-19 00:00:00,APIL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021860_sarafem_toc.cfm,True,False,False,False,False,-
19746,UNITHROID,21210,NDA,2000-08-21 00:00:00,STEVENS J,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21210_Unithroid.cfm,True,False,False,False,False,-
19772,ULTRAVIST (PHARMACY BULK),21425,NDA,2002-09-20 00:00:00,BAYER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021425_ultravist.cfm,False,False,False,False,False,-
19794,UCERIS,205613,NDA,2014-10-07 00:00:00,VALEANT PHARMS INTL,Prescription,False,-,-,-,-,False,False,-
19826,TUZISTRA XR,207768,NDA,2015-04-30 00:00:00,VERNALIS R AND D LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207768Orig1s000TOC.cfm,True,False,True,False,False,-
19843,TRUVADA,21752,NDA,2004-08-02 00:00:00,GILEAD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021752s000_TruvadaTOC.cfm,True,False,False,False,False,-
19846,TROXYCA ER,207621,NDA,2016-08-19 00:00:00,PFIZER INC,Prescription,False,-,-,-,-,False,False,-
19870,TROKENDI XR,201635,NDA,2013-08-16 00:00:00,SUPERNUS PHARMS,Prescription,False,-,-,-,-,False,False,-
19886,TRISENOX,21248,NDA,2000-09-25 00:00:00,CEPHALON,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-248_Trisenox.cfm,True,False,False,False,False,-
20024,TRICOR,21656,NDA,2004-11-05 00:00:00,ABBVIE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021656s000_TricorTOC.cfm,True,False,False,False,False,-
20041,TRIBENZOR,200175,NDA,2010-07-23 00:00:00,DAIICHI SANKYO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/200175_tribenzor_toc.cfm,True,False,True,False,False,-
20203,TRELSTAR,22437,NDA,2010-03-10 00:00:00,ALLERGAN SALES LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022437_trelstar_toc.cfm,True,False,True,False,False,-
20204,TRELSTAR,21288,NDA,2001-06-29 00:00:00,ALLERGAN SALES LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-288_Trelstar.cfm,True,False,False,False,False,-
20240,TRAVATAN Z,21994,NDA,2006-09-21 00:00:00,ALCON PHARMS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021994s000TOC.cfm,True,False,False,False,False,-
20364,TOTECT,22025,NDA,2007-09-06 00:00:00,CLINIGEN HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022025_totect_toc.cfm,True,False,True,False,False,-
20407,TOPOTECAN HYDROCHLORIDE,22453,NDA,2012-12-20 00:00:00,TEVA PHARMS USA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022453_topotecan_toc.cfm,True,False,True,False,False,-
20443,TOPAMAX SPRINKLE,20844,NDA,1998-10-26 00:00:00,JANSSEN PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020844s000_Topamax.cfm,True,False,False,True,False,-
20594,TIROSINT,22121,NDA,2007-08-01 00:00:00,INST BIOCHIMIQUE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022121_tirosint_toc.cfm,True,False,False,False,False,-
20595,TIROSINT,21924,NDA,2006-10-13 00:00:00,INSTITUT BIOCHIMIQUE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021924s000TOC.cfm,True,False,False,False,False,-
20645,TIMOLOL MALEATE,20963,NDA,1998-10-21 00:00:00,ALCON RES LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020963_timolol.cfm,True,False,False,True,False,-
21010,TESTIM,21454,NDA,2002-10-31 00:00:00,AUXILIUM PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-454_Testim.cfm,True,False,False,False,False,-
21138,TEMODAR,22277,NDA,2009-02-27 00:00:00,MERCK SHARP DOHME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022277_temodar_toc.cfm,True,False,True,False,False,-
21175,TEKTURNA HCT,22107,NDA,2008-01-18 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022107_tekturna_toc.cfm,True,False,True,False,False,-
21213,TECENTRIQ,761041,BLA,2016-10-18 00:00:00,GENENTECH INC,Prescription,False,-,-,-,-,False,False,-
21215,TECENTRIQ,761034,BLA,2016-05-18 00:00:00,GENENTECH INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/761034Orig1s000TOC.cfm,True,False,True,False,False,-
21232,TASIGNA,22068,NDA,2007-10-29 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022068TOC.cfm,True,False,True,False,False,-
21284,TAGRISSO,208065,NDA,2015-11-13 00:00:00,ASTRAZENECA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208065Orig1s000TOC.cfm,True,False,True,False,False,-
21348,VORAXAZE,125327,BLA,2012-01-17 00:00:00,BTG INTERNATIONAL INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/125327Orig1s000TOC.cfm,True,False,True,False,False,-
21355,VOGELXO,204399,NDA,2014-06-04 00:00:00,UPSHER-SMITH LABS,Prescription,False,-,-,-,-,False,False,-
21366,VITUZ,204307,NDA,2013-02-20 00:00:00,CYPRESS PHARM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204307_vituz_toc.cfm,True,False,True,False,False,-
21426,VISTOGARD,208159,NDA,2015-12-11 00:00:00,WELLSTAT THERAP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208159Orig1s000TOC.cfm,True,False,True,False,False,-
21439,VISIONBLUE,21670,NDA,2004-12-16 00:00:00,DORC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-670_VisionBlue.cfm,True,False,False,False,False,-
21451,VIRAMUNE,20933,NDA,1998-09-11 00:00:00,BOEHRINGER INGELHEIM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-933_20-636S009_Viramune.cfm,True,False,False,True,False,-
21495,VIMPAT,22255,NDA,2010-04-20 00:00:00,UCB INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022255_vimpat_toc.cfm,False,False,True,False,False,-
21502,VIGAMOX,21598,NDA,2003-04-15 00:00:00,ALCON PHARMS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-598_Vigamox.cfm,True,False,False,False,False,-
21504,VIEKIRA XR,208624,NDA,2016-07-22 00:00:00,ABBVIE INC,Prescription,False,-,-,-,-,False,False,-
21541,VFEND,21630,NDA,2003-12-19 00:00:00,PF PRISM CV,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021630s000_VfendTOC.cfm,True,False,False,False,False,-
21560,VERMOX,208398,NDA,2016-10-19 00:00:00,JANSSEN PHARMS,Prescription,False,-,-,-,-,False,False,-
21561,VERSACLOZ,203479,NDA,2013-02-06 00:00:00,JAZZ PHARMS III,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/203479_versacloz_toc.cfm,True,False,True,False,False,-
