,Name,appNo,appType,approvDate,Company,marketStat,reviewAvailable,reviewPageLink,medReviewAvailable,statReviewAvailable,sumReviewAvailable,PatientPopulationAltered,PPAReviewAvailable,PPAReviewLink
7574,DACOGEN,21790,NDA,2006-05-02 00:00:00,OTSUKA PHARM CO LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021790s000_DacogenTOC.cfm,True,True,False,False,False,-
7579,FYCOMPA,208277,NDA,2016-04-29 00:00:00,EISAI INC,Prescription,False,-,-,-,-,False,False,-
7582,FUZEON,21481,NDA,2003-03-13 00:00:00,ROCHE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021481_fuzeon_review.cfm,True,True,False,False,False,-
7663,FROVA,21006,NDA,2001-11-08 00:00:00,ENDO PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-006_Frova.cfm,True,True,False,False,False,-
7716,FOSAMAX PLUS D,21762,NDA,2005-04-07 00:00:00,MERCK,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021762s000_FosamaxTOC.cfm,True,False,False,False,False,-
7724,FORTAMET,21574,NDA,2004-04-28 00:00:00,ANDRX LABS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021574s000_ForametTOC.cfm,True,True,False,False,False,-
7730,FORADIL,21279,NDA,2001-09-25 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/021279s000_ForadilTOC.cfm,True,True,False,False,False,-
7732,FORADIL,20831,NDA,2001-02-16 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20831_Foradil.cfm,True,True,False,True,False,-
7742,FOLLISTIM AQ,21211,NDA,2004-03-23 00:00:00,ORGANON USA INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021211s000_FollistimTOC.cfm,True,True,False,False,False,-
7784,FOCALIN XR,21802,NDA,2005-05-26 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021802s000TOC.cfm,True,True,False,False,False,-
7785,FOCALIN,21278,NDA,2001-11-13 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-278_Focalin.cfm,True,True,False,False,False,-
7993,FLUORESCITE,21980,NDA,2006-03-28 00:00:00,ALCON PHARMS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021980s000TOC.cfm,True,False,False,False,False,-
8123,FLUDEOXYGLUCOSE F18,21870,NDA,2005-08-19 00:00:00,FEINSTEIN,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021870s000TOC.cfm,True,False,False,False,False,-
8135,FLUDARABINE PHOSPHATE,22137,NDA,2007-09-21 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022137_fludarabine_toc.cfm,False,False,False,False,False,-
8184,FLOVENT HFA,21433,NDA,2004-05-14 00:00:00,GLAXO GRP LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021433s000_FloventHFATOC.cfm,True,True,False,True,False,-
8185,FLOVENT DISKUS 250,20833,NDA,2000-09-29 00:00:00,GLAXO GRP LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-833_Flovent.cfm,True,True,False,False,False,-
8203,FLECTOR,21234,NDA,2007-01-31 00:00:00,INST BIOCHEM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021234s000TOC.cfm,True,True,False,False,False,-
8228,FINACEA,21470,NDA,2002-12-24 00:00:00,BAYER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-470_Finacea.cfm,True,True,False,False,False,-
8293,FERRLECIT,20955,NDA,1999-02-18 00:00:00,SANOFI AVENTIS US,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20955_Ferrlecit.cfm,True,True,False,True,False,-
8301,FENTORA,21947,NDA,2006-09-25 00:00:00,CEPHALON,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021947s000FentoraTOC.cfm,True,True,False,False,False,-
8393,FENOGLIDE,22118,NDA,2007-08-10 00:00:00,SANTARUS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022118_fenofibrate_toc.cfm,True,False,False,False,False,-
8419,FEMTRACE,21633,NDA,2004-08-20 00:00:00,APIL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021633s000_FemtraceTOC.cfm,True,True,False,False,False,-
8426,FEMRING,21367,NDA,2003-03-20 00:00:00,APIL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021367TOC.cfm,True,True,False,False,False,-
8428,FEMHRT,21102,NDA,1999-10-15 00:00:00,WARNER CHILCOTT,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/021102_s000_21065_FemhrtTOC.cfm,True,False,False,False,False,-
8429,FEMHRT,21065,NDA,1999-10-15 00:00:00,APIL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/21065_Femhrt.cfm,True,False,False,False,False,-
8431,FEMCON FE,21490,NDA,2003-11-14 00:00:00,APIL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-490_NorethinOvcon.cfm,True,False,False,False,False,-
8453,FAZACLO ODT,21590,NDA,2004-02-09 00:00:00,JAZZ PHARMS III,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021590s000_FazacloTOC.cfm,True,False,False,False,False,-
8455,FASLODEX,21344,NDA,2002-04-25 00:00:00,ASTRAZENECA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-344_FulvestrantFaslodex.cfm,True,True,False,True,False,-
8537,FACTIVE,21158,NDA,2003-04-04 00:00:00,LG LIFE SCIENCES,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21158_Factive.cfm,True,True,False,False,False,-
8546,GYNE-LOTRIMIN 3,20574,NDA,1998-11-24 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-574_GyneLotrimin.cfm,True,True,False,False,False,-
8642,GONITRO,208424,NDA,2016-06-08 00:00:00,POHL BOSKAMP,Prescription,False,-,-,-,-,False,False,-
8643,GONAL-F RFF REDI-JECT,21684,NDA,2004-05-25 00:00:00,EMD SERONO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021684s000_GonalTOC.cfm,True,False,False,False,False,-
8716,GLUMETZA,21748,NDA,2005-06-03 00:00:00,SANTARUS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021748s000_GlumetzaTOC.cfm,True,True,False,False,False,-
8721,GLUCOPHAGE XR,21202,NDA,2000-10-13 00:00:00,BRISTOL MYERS SQUIBB,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-202_Glucophage.cfm,True,True,False,False,False,-
8726,GLUCAGON,20928,NDA,1998-09-11 00:00:00,LILLY,Prescription,False,-,-,-,-,False,False,-
8731,GLUCAGEN,20918,NDA,1998-06-22 00:00:00,NOVO NORDISK,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020918s000_GlucagenTOC.cfm,True,False,False,False,False,-
8732,GLUCAGON,20928,NDA,1998-09-11 00:00:00,LILLY,Prescription,False,-,-,-,-,False,False,-
8778,GLEEVEC,21588,NDA,2003-04-18 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021588s000_GleevecTOC.cfm,False,True,False,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-335s003_21-588s001_Gleevec.cfm
8797,GEODON,20919,NDA,2002-06-21 00:00:00,PFIZER,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-919_Geodon.cfm,True,True,False,False,False,-
8798,GEODON,20825,NDA,2001-02-05 00:00:00,PFIZER,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-825_Geodan.cfm,True,True,False,False,False,-
8948,GANIRELIX ACETATE,21057,NDA,1999-07-29 00:00:00,ORGANON USA INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/21057_Antagon.cfm,True,False,False,False,False,-
9034,IXEMPRA KIT,22065,NDA,2007-10-16 00:00:00,R-PHARM US LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022065TOC.cfm,True,True,False,True,False,-
9049,ISTALOL,21516,NDA,2004-06-04 00:00:00,BAUSCH AND LOMB,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021516s000_IstalolTOC.cfm,True,True,False,False,False,-
9314,IPRIVASK,21271,NDA,2003-04-04 00:00:00,VALEANT PHARMS NORTH,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-271_Iprivask.cfm,True,True,False,False,False,-
9354,IONSYS,21338,NDA,2006-05-22 00:00:00,THE MEDICINES CO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021338_toc.cfm,True,True,False,False,False,-
9361,INVOKAMET XR,205879,NDA,2016-09-20 00:00:00,JANSSEN PHARMS,Prescription,False,-,-,-,-,False,False,-
9364,INVIRASE,21785,NDA,2004-12-17 00:00:00,HOFFMANN-LA ROCHE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021785s000_InviraseTOC.cfm,True,True,False,False,False,-
9369,INVEGA,22043,NDA,2007-04-27 00:00:00,JANSSEN LP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022043_invega_toc.cfm,True,True,False,False,False,-
9370,INVANZ,21337,NDA,2001-11-21 00:00:00,MERCK SHARP DOHME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21337_Invanz.cfm,True,True,False,False,False,-
9372,INVEGA,21999,NDA,2006-12-19 00:00:00,JANSSEN PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021999s000_TOC.cfm,True,True,False,False,False,-
9388,INTEGRILIN,20718,NDA,1998-05-18 00:00:00,SCHERING,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20718_Integrilin.cfm,True,True,False,False,False,-
9395,INSPRA,21437,NDA,2002-09-27 00:00:00,GD SEARLE LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-437_Inspra.cfm,True,True,False,True,False,-
9406,INNOPRAN XL,21438,NDA,2003-03-12 00:00:00,GLAXOSMITHKLINE LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-438_Innopran.cfm,True,True,False,False,False,-
9412,INFUVITE PEDIATRIC (PHARMACY BULK PACKAGE),21646,NDA,2004-01-29 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021646s000_Influvite_PediatricTOC.cfm,False,False,False,False,False,-
9413,INFUVITE PEDIATRIC,21265,NDA,2001-02-21 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-265_Infuvite.cfm,True,False,False,False,False,-
9415,INFUVITE ADULT,21559,NDA,2003-06-16 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-559_Infuvite.cfm,False,False,False,False,False,-
9416,INFUVITE ADULT,21163,NDA,2000-05-18 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-163_Multi-12.cfm,True,True,False,False,False,-
9422,INFASURF PRESERVATIVE FREE,20521,NDA,1998-07-01 00:00:00,ONY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20521_Infasurf.cfm,True,False,False,False,False,-
9515,INCRELEX,21839,NDA,2005-08-30 00:00:00,IPSEN INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021839_IncrelexTOC.cfm,True,True,False,False,False,-
9525,IMODIUM MULTI-SYMPTOM RELIEF,21140,NDA,2000-11-30 00:00:00,J AND J CONSUMER INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-140_Imodium.cfm,True,False,False,False,False,-
9625,IDKIT:HP,21314,NDA,2002-12-17 00:00:00,EXALENZ BIOSCIENCE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021314s000_IDKitTOC.cfm,True,False,False,False,False,-
9839,HYLENEX RECOMBINANT,21859,NDA,2005-12-02 00:00:00,HALOZYME THERAP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021859_s000_HylenexTOC.cfm,True,False,False,False,False,-
10016,HYDROMORPHONE HYDROCHLORIDE,200403,NDA,2011-12-01 00:00:00,HOSPIRA INC,Prescription,False,-,-,-,-,False,False,-
10545,HUMALOG MIX 75/25 PEN,21017,NDA,1999-12-22 00:00:00,LILLY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/21017_Humalog.cfm,True,False,False,False,False,-
10586,HEPSERA,21449,NDA,2002-09-20 00:00:00,GILEAD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-449_Hepsera.cfm,True,True,False,True,False,-
10702,"HELIUM, USP",206826,NDA,2014-03-04 00:00:00,LINDE GAS NORTH AMERICA LLC,Prescription,False,-,-,-,-,False,False,-
10703,"HELIUM, USP",206026,NDA,2013-09-07 00:00:00,AIR LIQUIDE HEALTHCARE AMERICA CORP,Prescription,False,-,-,-,-,False,False,-
10704,"HELIUM, USP",205912,NDA,2013-08-05 00:00:00,PRAXAIR DISTRIBUTION INC,Prescription,False,-,-,-,-,False,False,-
10705,"HELIUM, USP",205911,NDA,2013-08-05 00:00:00,PRAXAIR DISTRIBUTION MID-ATLANTIC LLC,Prescription,False,-,-,-,-,False,False,-
10706,"HELIUM, USP",205864,NDA,2013-07-23 00:00:00,AIR PRODUCTS AND CHEMICALS INC,Prescription,False,-,-,-,-,False,False,-
10707,"HELIUM, USP",205851,NDA,2015-07-21 00:00:00,PRAXAIR INC,Prescription,False,-,-,-,-,False,False,-
10708,"HELIUM, USP",205843,NDA,2013-07-20 00:00:00,AIRGAS USA LLC,Prescription,False,-,-,-,-,False,False,-
10709,"HELIUM, USP",205819,NDA,2013-07-14 00:00:00,NORCO INC,Prescription,False,-,-,-,-,False,False,-
10712,HECTOROL,21027,NDA,2000-04-06 00:00:00,GENZYME CORP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21027_Hectorol.cfm,True,True,False,False,False,-
10713,HECTOROL,20862,NDA,1999-06-09 00:00:00,GENZYME CORP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020862_Hectorol.cfm,True,True,False,False,False,-
10985,KYLEENA,208224,NDA,2016-09-16 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
10994,KOVANAZE,208032,NDA,2016-06-29 00:00:00,ST RENATUS,Prescription,False,-,-,-,-,False,False,-
11012,KITABIS PAK,205433,NDA,2014-12-02 00:00:00,PULMOFLOW INC,Prescription,False,-,-,-,-,False,False,-
11017,KINERET,103950,BLA,2001-11-14 00:00:00,BIOVITRUM AB,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/103950-0_Kineret.cfm,True,True,False,False,False,-
11100,KEPPRA,21872,NDA,2006-07-31 00:00:00,UCB INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021872s000TOC.cfm,True,False,False,False,False,-
11101,KEPPRA,21505,NDA,2003-07-15 00:00:00,UCB INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/0221505_s000_Keppra.cfm,True,False,False,True,False,-
11102,KEPPRA,21035,NDA,1999-11-30 00:00:00,UCB INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/21035_Keppra.cfm,True,True,False,True,False,-
11103,KEPIVANCE,125103,BLA,2004-12-15 00:00:00,BIOVITRUM AB,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/125103s000_KepivanceTOC.cfm,True,True,False,False,False,-
11168,KALETRA,21906,NDA,2005-10-28 00:00:00,ABBVIE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021906s000TOC.cfm,True,False,False,True,False,-
11169,KALETRA,21251,NDA,2000-09-15 00:00:00,ABBVIE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-226_Kaletra.cfm,True,True,False,True,False,-
11193,JENTADUETO XR,208026,NDA,2016-05-27 00:00:00,BOEHRINGER INGELHEIM,Prescription,False,-,-,-,-,False,False,-
11200,JANUVIA,21995,NDA,2006-10-16 00:00:00,MERCK SHARP DOHME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021995s000TOC.cfm,True,True,False,False,False,-
11203,JANUMET,22044,NDA,2007-03-30 00:00:00,MERCK SHARP DOHME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022044TOC.cfm,True,True,False,False,False,-
11205,JALYN,22460,NDA,2010-06-14 00:00:00,GLAXOSMITHKLINE,Prescription,False,-,-,-,-,False,False,-
11219,MYOZYME,125141,BLA,2006-04-28 00:00:00,GENZYME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/125141s000_MyozymeTOC.cfm,True,True,False,False,False,-
11238,MYFORTIC,50791,NDA,2004-02-27 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/50-791_Myfortic.cfm,True,True,False,False,False,-
11297,MYCAMINE,21754,NDA,2005-03-16 00:00:00,FUJISAWA HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021754s000_mycamine_TOC.cfm,True,True,False,False,False,-
11298,MYCAMINE,21506,NDA,2005-03-16 00:00:00,ASTELLAS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/21-506_Mycamine.cfm,True,True,False,False,False,-
11318,MULTIHANCE MULTIPACK,21358,NDA,2004-11-23 00:00:00,BRACCO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021358s000_021357s000_MultiHance.cfm,True,True,False,False,False,-
11319,MULTIHANCE,21357,NDA,2004-11-23 00:00:00,BRACCO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021357_021358_Multihance.cfm,True,True,False,True,False,-
11326,MUCINEX DM,21620,NDA,2004-04-29 00:00:00,RECKITT BENCKISER,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021620s000_MucinexTOC.cfm,True,False,False,False,False,-
11327,MUCINEX D,21585,NDA,2004-06-22 00:00:00,RECKITT BENCKISER,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021585s000_MucinexTOC.cfm,True,False,False,False,False,-
11328,MUCINEX,21282,NDA,2002-07-12 00:00:00,RECKITT BENCKISER,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-282_Mucinex.cfm,True,True,False,False,False,-
11353,MOVIPREP,21881,NDA,2006-08-02 00:00:00,SALIX PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021881_moviprep_toc.cfm,True,True,False,False,False,-
11471,MONISTAT 3 COMBINATION PACK (PREFILLED),21261,NDA,2001-02-02 00:00:00,MEDTECH PRODUCTS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-261_Monistat3.cfm,True,False,False,False,False,-
11474,MONISTAT 3,20827,NDA,1998-03-30 00:00:00,MEDTECH PRODUCTS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20827_Monistat3.cfm,True,True,False,False,False,-
11477,MONISTAT 1 COMBINATION PACK,21308,NDA,2001-06-29 00:00:00,MEDTECH PRODUCTS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-308_Monistat.cfm,True,False,False,False,False,-
11521,MOBIC,21530,NDA,2004-06-01 00:00:00,BOEHRINGER INGELHEIM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021530s000_MobicTOC.cfm,True,False,False,False,False,-
11522,MOBIC,20938,NDA,2000-04-13 00:00:00,BOEHRINGER INGELHEIM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-938_Mobic.cfm,True,True,False,False,False,-
11567,MIRENA,21225,NDA,2000-12-06 00:00:00,BAYER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-225_Mirena.cfm,True,True,False,False,False,-
11568,MIRCERA,125164,BLA,2007-11-14 00:00:00,HOFFMAN-LA ROCHE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/125164TOC.cfm,True,True,False,False,False,-
11575,MIRALAX,22015,NDA,2006-10-06 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/022015s000_TOC.cfm,True,True,False,False,False,-
11654,MINIRIN,21333,NDA,2002-09-16 00:00:00,FERRING,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021333s000_MinirinTOC.cfm,True,True,False,False,False,-
11693,MIFEPREX,20687,NDA,2000-09-28 00:00:00,DANCO LABS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20687_mifepristone.cfm,True,True,False,False,False,-
11698,MIDOL LIQUID GELS,21472,NDA,2002-10-18 00:00:00,BIONPHARMA INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-472_Ibuprofen.cfm,False,False,False,False,False,-
11769,MICARDIS HCT,21162,NDA,2000-11-17 00:00:00,BOEHRINGER INGELHEIM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-162_Micards.cfm,True,True,False,False,False,-
11770,MICARDIS,20850,NDA,1998-11-10 00:00:00,BOEHRINGER INGELHEIM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20850_Micardis.cfm,True,True,False,False,False,-
11842,METROLOTION,20901,NDA,1998-11-24 00:00:00,GALDERMA LABS LP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20901.cfm,True,True,False,False,False,-
11845,METROGEL,21789,NDA,2005-06-30 00:00:00,GALDERMA LABS LP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021789s000_MetrogelTOC.cfm,True,True,False,False,False,-
12110,METHYLIN,21419,NDA,2002-12-19 00:00:00,MALLINCKRODT,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-419_Methylin.cfm,True,False,False,False,False,-
12497,METADATE CD,21259,NDA,2001-04-03 00:00:00,UCB INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-259_Metadate.cfm,True,True,False,False,False,-
12503,MESNEX,20855,NDA,2002-03-21 00:00:00,BAXTER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/020855_mesnex.cfm,True,True,False,False,False,-
12642,MENOSTAR,21674,NDA,2004-06-08 00:00:00,BAYER HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021674_s000_MenostarTOC.cfm,True,True,False,False,False,-
12643,MENOPUR,21663,NDA,2004-10-29 00:00:00,FERRING,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-663_MenopurTOC.cfm,True,True,False,False,False,-
12649,MEN'S ROGAINE,21812,NDA,2006-01-20 00:00:00,JOHNSON AND JOHNSON,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021812s000TOC.cfm,True,True,False,False,False,-
12725,MEGACE ES,21778,NDA,2005-07-05 00:00:00,ENDO PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021778s000TOC.cfm,True,False,False,False,False,-
12758,"MEDICAL GAS, USP",207114,NDA,2014-05-12 00:00:00,AMERICAN WELDING AND GAS INC,Prescription,False,-,-,-,-,False,False,-
12759,"MEDICAL AIR, USP",207036,NDA,2014-04-22 00:00:00,CEE KAY SUPPLY,Prescription,False,-,-,-,-,False,False,-
12760,"MEDICAL AIR, USP",205999,NDA,2013-09-01 00:00:00,ACETYLENE OXYGENE CO,Prescription,False,-,-,-,-,False,False,-
12761,"MEDICAL AIR, USP",205992,NDA,2013-08-31 00:00:00,UNITED STATES WELDING INC,Prescription,False,-,-,-,-,False,False,-
12762,"MEDICAL AIR, USP",205910,NDA,2013-08-05 00:00:00,PRAXAIR DISTRIBUTION MID-ATLANTIC LLC,Prescription,False,-,-,-,-,False,False,-
12763,"MEDICAL AIR, USP",205909,NDA,2013-08-05 00:00:00,PRAXAIR DISTRIBUTION INC,Prescription,False,-,-,-,-,False,False,-
12764,"MEDICAL AIR, USP",205890,NDA,2015-07-30 00:00:00,MATHESON TRI-GAS INC,Prescription,False,-,-,-,-,False,False,-
12765,"MEDICAL AIR, USP",205859,NDA,2013-07-23 00:00:00,NEXAIR,Prescription,False,-,-,-,-,False,False,-
12766,"MEDICAL AIR, USP",205847,NDA,2013-07-20 00:00:00,OXARC INC,Prescription,False,-,-,-,-,False,False,-
12767,"MEDICAL AIR, USP",205828,NDA,2013-07-13 00:00:00,AIR LIQUIDE AMERICA LP,Prescription,False,-,-,-,-,False,False,-
12768,"MEDICAL AIR, USP",205826,NDA,2013-07-15 00:00:00,DUPUY OXYGEN,Prescription,False,-,-,-,-,False,False,-
12769,"MEDICAL AIR, USP",205821,NDA,2013-07-14 00:00:00,SCOTT-GROSS COMPANY,Prescription,False,-,-,-,-,False,False,-
12770,"MEDICAL AIR, USP",205809,NDA,2013-07-14 00:00:00,WESTAIR GASES & EQUIPMENT INC,Prescription,False,-,-,-,-,False,False,-
12771,"MEDICAL AIR, USP",205804,NDA,2013-07-14 00:00:00,"PURITY CYLINDER GASES, INC",Prescription,False,-,-,-,-,False,False,-
12772,"MEDICAL AIR, USP",205796,NDA,2013-07-13 00:00:00,MACHINE & WELDING SUPPLY CO,Prescription,False,-,-,-,-,False,False,-
12773,"MEDICAL AIR, USP",205765,NDA,2013-07-05 00:00:00,LINDE NORTH AMERICA INC,Prescription,False,-,-,-,-,False,False,-
12774,"MEDICAL AIR, USP",205711,NDA,2013-06-06 00:00:00,AIR LIQUIDE AMERICA SPECIALITY GASES,Prescription,False,-,-,-,-,False,False,-
12775,"MEDICAL GAS, USP",205845,NDA,2013-07-20 00:00:00,AIRGAS USA LLC,Prescription,False,-,-,-,-,False,False,-
12776,"MEDICAL GAS, USP",205803,NDA,2013-07-14 00:00:00,"WYNN L MADER, INDUSTRIAL GAS DISTRIBUTORS",Prescription,False,-,-,-,-,False,False,-
12857,MAXALT-MLT,20865,NDA,1998-06-29 00:00:00,MERCK,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20864-20865.cfm,True,True,False,False,False,-
12923,MALARONE PEDIATRIC,21078,NDA,2000-07-14 00:00:00,GLAXOSMITHKLINE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/021078_malarone.cfm,True,True,False,True,False,-
