,Name,appNo,appType,approvDate,Company,marketStat,reviewAvailable,reviewPageLink,medReviewAvailable,statReviewAvailable,sumReviewAvailable,PatientPopulationAltered,PPAReviewAvailable,PPAReviewLink
5961,DROXIA,16295,NDA,1967-12-07 00:00:00,BRISTOL MYERS SQUIBB,Prescription,False,-,-,-,-,False,False,-
6003,DRISDOL,3444,NDA,1941-01-11 00:00:00,US PHARM HOLDINGS,Prescription,False,-,-,-,-,False,False,-
6134,DOXORUBICIN HYDROCHLORIDE,50629,NDA,1987-12-23 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
6135,DOXIL (LIPOSOMAL),50718,NDA,1995-11-17 00:00:00,JANSSEN RES AND DEV,Prescription,False,-,-,-,-,False,False,-
6222,DOVONEX,20554,NDA,1996-07-22 00:00:00,LEO PHARMA AS,Prescription,False,-,-,-,-,False,False,-
6249,DORAL,18708,NDA,1985-12-27 00:00:00,CUTIS HEALTH LLC,Prescription,False,-,-,-,-,False,False,-
6252,DOPRAM,14879,NDA,1965-06-23 00:00:00,EUROHLTH INTL SARL,Prescription,False,-,-,-,-,False,False,-
6254,DOPAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER,19615,NDA,1987-03-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,True,False,-
6255,DOPAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER,18826,NDA,1983-09-30 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6256,DOPAMINE HYDROCHLORIDE AND DEXTROSE 5% IN PLASTIC CONTAINER,19099,NDA,1986-10-15 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6284,DOPAMINE HYDROCHLORIDE AND DEXTROSE 5%,19099,NDA,1986-10-15 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6290,DOPAMINE HYDROCHLORIDE,18132,NDA,1981-05-19 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6337,DOLOPHINE HYDROCHLORIDE,6134,NDA,1947-08-13 00:00:00,ROXANE,Prescription,False,-,-,-,-,False,False,-
6353,DOBUTAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER,20255,NDA,1993-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6354,DOBUTAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER,20201,NDA,1993-09-27 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6401,DIURIL,11870,NDA,1961-10-06 00:00:00,SALIX PHARMS,Prescription,False,-,-,-,-,False,False,-
6403,DIURIL,11870,NDA,1961-10-06 00:00:00,SALIX PHARMS,Prescription,False,-,-,-,-,False,False,-
6479,DIPROLENE AF,19555,NDA,1987-04-27 00:00:00,MERCK SHARP DOHME,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-555S008_Diprosone.cfm
6480,DIPROLENE,19716,NDA,1988-08-01 00:00:00,MERCK SHARP DOHME,Prescription,False,-,-,-,-,True,False,-
6481,DIPROLENE,18741,NDA,1983-07-27 00:00:00,MERCK SHARP DOHME,Prescription,False,-,-,-,-,True,False,-
6584,DIPENTUM,19715,NDA,1990-07-31 00:00:00,MEDA PHARMS,Prescription,False,-,-,-,-,False,False,-
6640,DILAUDID-HP,19034,NDA,1984-01-11 00:00:00,PURDUE PHARM PRODS,Prescription,False,-,-,-,-,False,False,-
6641,DILAUDID,19892,NDA,1992-12-07 00:00:00,PURDUE PHARM PRODS,Prescription,False,-,-,-,-,False,False,-
6642,DILAUDID,19891,NDA,1992-12-07 00:00:00,PURDUE PHARM PRODS,Prescription,False,-,-,-,-,False,False,-
6643,DILAUDID,19034,NDA,1984-01-11 00:00:00,PURDUE PHARM PRODS,Prescription,False,-,-,-,-,False,False,-
6644,DILATRATE-SR,19790,NDA,1988-09-02 00:00:00,AUXILIUM PHARMS LLC,Prescription,False,-,-,-,-,False,False,-
6645,DILANTIN-30,8762,NDA,1953-01-06 00:00:00,PARKE DAVIS,Prescription,False,-,-,-,-,False,False,-
6647,DILANTIN-125,8762,NDA,1953-01-06 00:00:00,PARKE DAVIS,Prescription,False,-,-,-,-,False,False,-
6677,DIFLUCAN IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,19950,NDA,1990-01-29 00:00:00,PFIZER,Prescription,False,-,-,-,-,True,False,-
6678,DIFLUCAN IN DEXTROSE 5% IN PLASTIC CONTAINER,19950,NDA,1990-01-29 00:00:00,PFIZER,Prescription,False,-,-,-,-,True,False,-
6679,DIFLUCAN IN DEXTROSE 5% IN PLASTIC CONTAINER,19950,NDA,1990-01-29 00:00:00,PFIZER,Prescription,False,-,-,-,-,True,False,-
6682,DIFLUCAN,20090,NDA,1993-12-23 00:00:00,PFIZER,Prescription,False,-,-,-,-,False,False,-
6687,DIFLUCAN,19949,NDA,1990-01-29 00:00:00,PFIZER,Prescription,False,-,-,-,-,True,False,-
6693,DIFFERIN,20380,NDA,1996-05-31 00:00:00,GALDERMA LABS LP,Over-the-counter,False,-,-,-,-,False,False,-
6710,DIDRONEL,17831,NDA,1977-09-01 00:00:00,APIL,Prescription,False,-,-,-,-,False,False,-
6797,DIBENZYLINE,8708,NDA,1953-01-26 00:00:00,CONCORDIA PHARMS INC,Prescription,False,-,-,-,-,False,False,-
6874,DIATRIZOATE MEGLUMINE,10040,NDA,1955-08-02 00:00:00,BRACCO,Prescription,False,-,-,-,-,False,False,-
6875,DIASTAT ACUDIAL,20648,NDA,1997-07-29 00:00:00,VALEANT PHARMS NORTH,Prescription,False,-,-,-,-,False,False,-
6876,DIASTAT,20648,NDA,1997-07-29 00:00:00,VALEANT PHARMS NORTH,Prescription,False,-,-,-,-,False,False,-
6879,DIANEAL PD-2 W/ DEXTROSE 4.25% IN PLASTIC CONTAINER,20163,NDA,1992-12-04 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6880,DIANEAL PD-2 W/ DEXTROSE 4.25% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6881,DIANEAL PD-2 W/ DEXTROSE 3.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6882,DIANEAL PD-2 W/ DEXTROSE 2.5% IN PLASTIC CONTAINER,20163,NDA,1992-12-04 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6883,DIANEAL PD-2 W/ DEXTROSE 2.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6884,DIANEAL PD-2 W/ DEXTROSE 1.5% IN PLASTIC CONTAINER,20163,NDA,1992-12-04 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6885,DIANEAL PD-2 W/ DEXTROSE 1.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6886,DIANEAL PD-1 W/ DEXTROSE 3.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6887,DIANEAL PD-1 W/ DEXTROSE 3.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6888,DIANEAL PD-1 W/ DEXTROSE 1.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6889,DIANEAL PD-1 W/ DEXTROSE 1.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6890,DIANEAL LOW CALCIUM W/ DEXTROSE 3.5% IN PLASTIC CONTAINER,20183,NDA,1992-12-04 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6891,DIANEAL LOW CALCIUM W/ DEXTROSE 3.5% IN PLASTIC CONTAINER,20183,NDA,1992-12-04 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6892,DIANEAL LOW CALCIUM W/ DEXTROSE 1.5% IN PLASTIC CONTAINER,20183,NDA,1992-12-04 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6893,DIANEAL LOW CALCIUM W/ DEXTROSE 1.5% IN PLASTIC CONTAINER,20183,NDA,1992-12-04 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6894,DIANEAL 137 W/ DEXTROSE 2.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6895,DIANEAL 137 W/ DEXTROSE 2.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6898,DIANEAL 137 W/ DEXTROSE 1.5% IN PLASTIC CONTAINER,17512,NDA,1978-09-27 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6909,DIALYTE CONCENTRATE W/ DEXTROSE 50% IN PLASTIC CONTAINER,18807,NDA,1983-08-26 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6910,DIALYTE CONCENTRATE W/ DEXTROSE 30% IN PLASTIC CONTAINER,18807,NDA,1983-08-26 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6912,DIABINESE,11641,NDA,1958-10-28 00:00:00,PFIZER,Prescription,False,-,-,-,-,False,False,-
6913,DIABETA,17532,NDA,1984-05-01 00:00:00,SANOFI AVENTIS US,Prescription,False,-,-,-,-,False,False,-
6918,DEXTROSE 70% IN PLASTIC CONTAINER,20047,NDA,1991-07-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6919,DEXTROSE 7.7% IN PLASTIC CONTAINER,19626,NDA,1988-02-02 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6920,DEXTROSE 70% IN PLASTIC CONTAINER,19893,NDA,1989-12-26 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6921,DEXTROSE 70% IN PLASTIC CONTAINER,18561,NDA,1982-03-23 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6925,DEXTROSE 70% IN PLASTIC CONTAINER,17521,NDA,1979-08-28 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6926,DEXTROSE 60% IN PLASTIC CONTAINER,17521,NDA,1979-08-28 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6929,DEXTROSE 50% IN PLASTIC CONTAINER,20047,NDA,1991-07-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6930,DEXTROSE 50%,19445,NDA,1986-06-03 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19445-s4-s6.cfm
6931,DEXTROSE 50% IN PLASTIC CONTAINER,19445,NDA,1986-06-03 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19445-s4-s6.cfm
6932,DEXTROSE 50% IN PLASTIC CONTAINER,18563,NDA,1982-03-23 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6933,DEXTROSE 50% IN PLASTIC CONTAINER,17521,NDA,1979-08-28 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6941,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 40MEQ IN PLASTIC CONTAINER",18629,NDA,1982-03-23 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6942,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 40MEQ IN PLASTIC CONTAINER",18629,NDA,1982-03-23 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6943,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER",18629,NDA,1982-03-23 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6944,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER",18629,NDA,1982-03-23 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6945,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 10MEQ IN PLASTIC CONTAINER",18629,NDA,1982-03-23 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6946,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 10MEQ IN PLASTIC CONTAINER",18629,NDA,1982-03-23 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6951,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 5MEQ",18037,NDA,1979-02-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6952,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 5MEQ",18037,NDA,1979-02-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6953,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 30MEQ",18037,NDA,1979-02-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6954,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 30MEQ",18037,NDA,1979-02-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6955,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ",18037,NDA,1979-02-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6956,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ",18037,NDA,1979-02-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6957,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 10MEQ",18037,NDA,1979-02-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6958,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 10MEQ",18037,NDA,1979-02-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6963,DEXTROSE 5% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,16678,NDA,1970-12-09 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6964,DEXTROSE 5% IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,16683,NDA,1971-03-22 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6965,DEXTROSE 5% IN SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER,16687,NDA,1971-03-22 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6966,DEXTROSE 5% IN SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER,16689,NDA,1970-12-08 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6971,DEXTROSE 5% IN RINGER'S IN PLASTIC CONTAINER,20000,NDA,1992-04-17 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6972,DEXTROSE 5% IN PLASTIC CONTAINER,20179,NDA,1992-12-07 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6973,DEXTROSE 5% IN PLASTIC CONTAINER,19626,NDA,1988-02-02 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6974,DEXTROSE 5% IN PLASTIC CONTAINER,19479,NDA,1985-09-17 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6975,DEXTROSE 5% IN PLASTIC CONTAINER,19466,NDA,1985-07-15 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6976,DEXTROSE 5% IN PLASTIC CONTAINER,19222,NDA,1984-07-13 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6977,DEXTROSE 5% IN PLASTIC CONTAINER,16730,NDA,1973-12-21 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6978,DEXTROSE 5% IN PLASTIC CONTAINER,16673,NDA,1971-03-04 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
6979,DEXTROSE 5% IN PLASTIC CONTAINER,16367,NDA,1971-02-12 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6983,DEXTROSE 5% IN LACTATED RINGER'S IN PLASTIC CONTAINER,19634,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6990,DEXTROSE 5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6991,DEXTROSE 5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6992,DEXTROSE 5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,17607,NDA,1975-08-13 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6993,DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,17585,NDA,1976-01-07 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
6997,DEXTROSE 5% AND SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
6998,DEXTROSE 5% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER,17799,NDA,1977-04-12 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
7002,DEXTROSE 5% AND SODIUM CHLORIDE 0.225% IN PLASTIC CONTAINER,17606,NDA,1975-08-13 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
7003,DEXTROSE 5% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7005,DEXTROSE 5% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7006,DEXTROSE 5% AND RINGER'S IN PLASTIC CONTAINER,18254,NDA,1980-01-15 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
7007,DEXTROSE 5% AND POTASSIUM CHLORIDE 0.224% IN PLASTIC CONTAINER,17634,NDA,1979-02-01 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7008,DEXTROSE 5% AND POTASSIUM CHLORIDE 0.224% IN PLASTIC CONTAINER,17634,NDA,1979-02-01 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7009,DEXTROSE 5% AND POTASSIUM CHLORIDE 0.075% IN PLASTIC CONTAINER,17634,NDA,1979-02-01 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7010,DEXTROSE 5% AND POTASSIUM CHLORIDE 0.075% IN PLASTIC CONTAINER,17634,NDA,1979-02-01 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7012,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,17608,NDA,1975-08-13 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
7013,DEXTROSE 5% AND ELECTROLYTE NO. 48 IN PLASTIC CONTAINER,17484,NDA,1979-02-02 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7014,DEXTROSE 40% IN PLASTIC CONTAINER,18562,NDA,1982-03-23 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
7015,DEXTROSE 40% IN PLASTIC CONTAINER,17521,NDA,1979-08-28 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7016,DEXTROSE 4% IN MODIFIED LACTATED RINGER'S IN PLASTIC CONTAINER,19634,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7019,DEXTROSE 30% IN PLASTIC CONTAINER,19345,NDA,1985-01-26 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
7020,DEXTROSE 3.3% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7021,DEXTROSE 30% IN PLASTIC CONTAINER,17521,NDA,1979-08-28 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7022,DEXTROSE 25%,19445,NDA,1986-06-03 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19445-s4-s6.cfm
7023,DEXTROSE 20% IN PLASTIC CONTAINER,18564,NDA,1982-03-23 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
7024,DEXTROSE 20% IN PLASTIC CONTAINER,17521,NDA,1979-08-28 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7028,DEXTROSE 2.5% IN HALF-STRENGTH LACTATED RINGER'S IN PLASTIC CONTAINER,19634,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7029,DEXTROSE 2.5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7032,DEXTROSE 2.5% AND SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7033,DEXTROSE 2.5% AND SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7034,DEXTROSE 2.5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,16697,NDA,1971-03-22 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7035,DEXTROSE 2.5% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7038,DEXTROSE 2.5% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7039,DEXTROSE 10% IN PLASTIC CONTAINER,19626,NDA,1988-02-02 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7040,DEXTROSE 10% IN PLASTIC CONTAINER,18080,NDA,1979-08-28 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
7042,DEXTROSE 10% IN PLASTIC CONTAINER,16694,NDA,1971-01-25 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7043,DEXTROSE 10% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7044,DEXTROSE 10% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,16696,NDA,1971-03-22 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
7046,DEXTROSE 10% AND SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7047,DEXTROSE 10% AND SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7049,DEXTROSE 10% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7050,DEXTROSE 10% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER,19631,NDA,1988-02-24 00:00:00,B BRAUN,Prescription,False,-,-,-,-,False,False,-
7131,DEXFERRUM,40024,NDA,1996-02-23 00:00:00,LUITPOLD,Prescription,False,-,-,-,-,False,False,-
7133,DEXEDRINE,17078,NDA,1976-08-02 00:00:00,AMEDRA PHARMS,Prescription,False,-,-,-,-,False,False,-
7290,DESOXYN,5378,NDA,1943-12-31 00:00:00,RECORDATI RARE,Prescription,False,-,-,-,-,False,False,-
7298,DESOWEN,19048,NDA,1984-12-14 00:00:00,GALDERMA LABS LP,Prescription,False,-,-,-,-,False,False,-
7318,DESONIDE,17426,NDA,1974-11-01 00:00:00,PERRIGO NEW YORK,Prescription,False,-,-,-,-,False,False,-
7319,DESONIDE,17010,NDA,1972-01-04 00:00:00,PERRIGO NEW YORK,Prescription,False,-,-,-,-,False,False,-
7378,DESFERAL,16267,NDA,1968-04-01 00:00:00,NOVARTIS,Prescription,False,-,-,-,-,False,False,-
7380,DERMOTIC,19452,NDA,1988-02-03 00:00:00,HILL DERMAC,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-452S017_DermaSmoothe.cfm
7381,DERMATOP E EMOLLIENT,20279,NDA,1993-10-29 00:00:00,VALEANT BERMUDA,Prescription,False,-,-,-,-,True,False,-
7385,DERMATOP,19568,NDA,1991-09-23 00:00:00,VALEANT PHARMS NORTH,Prescription,False,-,-,-,-,False,False,-
7388,DERMA-SMOOTHE/FS,19452,NDA,1988-02-03 00:00:00,HILL DERMAC,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-452S017_DermaSmoothe.cfm
7392,DEPO-PROVERA,20246,NDA,1992-10-29 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
7396,DEPO-MEDROL,11757,NDA,1959-05-27 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
7398,DEPEN,19854,NDA,1978-11-08 00:00:00,MEDA PHARMS,Prescription,False,-,-,-,-,False,False,-
7403,DEPAKOTE,19680,NDA,1989-09-12 00:00:00,ABBVIE,Prescription,False,-,-,-,-,True,False,-
7404,DEPAKENE,18082,NDA,1978-02-28 00:00:00,ABBVIE,Prescription,False,-,-,-,-,False,False,-
7405,DEPAKENE,18081,NDA,1978-02-28 00:00:00,ABBVIE,Prescription,False,-,-,-,-,False,False,-
7406,DEPAKOTE,18723,NDA,1983-03-10 00:00:00,ABBVIE,Prescription,False,-,-,-,-,False,False,-
7408,DEPACON,20593,NDA,1996-12-30 00:00:00,ABBVIE,Prescription,False,-,-,-,-,False,False,-
7409,DENDRID,14169,NDA,1963-06-28 00:00:00,ALCON,Prescription,False,-,-,-,-,False,False,-
